UNITID,Year,INTUTIONFEE,OUTTUTIONFEE,BOOKSUPPLY,ONCAMROOM,ONCAMOTHEXP,OFFCAMROOM,OFFCAMOTHEXP
186876,2019,14048,21336,1600,12496,3220,12496,4059
187134,2019,16923,28901,1200,14048,3922,14048,3922
187444,2019,13370,21768,1600,13440,2250,11164,2250
187596,2019,4070,4070,1600,6270,3570,5120,2060
187648,2019,6450,8448,950,7300,4498,7496,4498
187745,2019,5220,5220,2400,10124,4400,13648,5600
187897,2019,6318,10590,1144,8126,3968,9954,3968
187967,2019,8156,23524,1150,8624,5000,8624,5000
187985,2019,7875,23292,1158,10090,4108,10090,5492
188030,2019,7087,23076,1240,9538,4416,8862,4416
188182,2019,16200,16200,1200,8570,2800,13200,2800
188304,2019,6306,13539,1600,10568,4288,10568,4288
188340,2019,26150,26150,1900,14180,7200,14100,19800
188429,2019,40300,40300,1020,15950,4366,15350,4966
188526,2019,36745,36745,1000,11046,2560,11346,4260
188641,2019,34770,34770,1300,12718,2100,12718,2100
189088,2019,56036,56036,1100,15876,1700,10000,1750
189705,2019,29428,29428,1000,11526,1500,8000,1500
189848,2019,35634,35634,1000,14344,1500,14344,1500
189857,2019,7700,7700,200,3500,3800,14560,3800
190044,2019,51128,51128,1446,15340,2314,15580,2314
190099,2019,58045,58045,1100,14540,1330,.,.
190150,2019,61788,61788,1294,14490,2180,17955,5220
190248,2019,34600,34600,1000,13470,1630,6473,1005
190372,2019,46700,46700,1800,16638,1575,16000,1575
190415,2019,57222,57222,970,15246,2820,15246,2820
190503,2019,33690,33690,1000,11880,3800,11540,4076
190512,2019,7462,15412,1364,18953,5504,15577,5504
190558,2019,7490,15440,1364,18695,5504,15577,5504
190567,2019,7340,15290,1364,16164,5504,15577,5504
190594,2019,7382,15332,1364,9908,5504,15577,5504
190600,2019,7470,15420,1364,21829,5504,15577,5504
190637,2019,7410,15360,1364,14380,5504,15577,5504
190664,2019,7538,15488,1364,15102,5504,15577,5504
190716,2019,27880,27880,1200,12652,3000,12652,3000
190725,2019,29430,29430,1000,13240,1500,2900,1500
190761,2019,29844,29844,1500,13414,2950,10000,3650
190983,2019,35400,35400,600,12500,550,2500,550
191126,2019,6110,16490,1850,14556,2150,20514,2150
191205,2019,23530,23530,1400,12880,4500,14000,5500
191241,2019,54393,54393,1039,18510,2949,12438,2919
191621,2019,23450,23450,750,9850,1900,5400,1900
191630,2019,57030,57030,1300,15345,700,14785,700
191649,2019,47510,47510,1000,15700,2050,21083,2592
191676,2019,33458,33458,1000,9568,2850,6000,3400
191931,2019,40172,40172,1500,15736,1850,15736,1850
191968,2019,45274,45274,1200,15570,2047,15570,2047
192040,2019,59112,59112,500,15400,4500,18000,1500
192110,2019,47370,47370,740,17970,2888,17970,4032
192192,2019,33048,33048,1300,12144,3870,10320,3930
192271,2019,27810,27810,900,20840,2700,11700,2700
192323,2019,35230,35230,1300,14120,1390,14120,1390
192448,2019,38368,38368,2000,14350,2500,25000,2500
192703,2019,44560,44560,1200,16870,2100,16870,2400
192712,2019,49130,49130,1000,16195,4600,16195,4600
192749,2019,39570,39570,800,14880,1550,14520,1550
192819,2019,42500,42500,1125,15920,2000,14620,2500
192925,2019,30450,30450,1119,14000,1119,9662,1119
193016,2019,19594,19594,1620,14400,3254,8622,3584
193052,2019,12360,12360,200,4500,3200,18470,3000
193061,2019,9450,9450,200,4400,3800,.,.
193070,2019,11750,11750,200,4000,800,4000,800
193247,2019,9670,9670,325,6130,4487,7123,7777
193292,2019,32600,32600,1470,15560,3864,9436,9804
193308,2019,15860,15860,900,11100,4700,4200,5000
193353,2019,32772,32772,1300,15864,1550,12028,2100
193399,2019,40980,40980,1185,11000,2200,13380,2200
193584,2019,35641,35641,1000,14230,1500,14230,1500
193654,2019,50994,50994,1692,18700,2010,14500,2010
193900,2019,53308,53308,752,18684,2758,18684,2758
193973,2019,34510,34510,1250,11700,2200,9400,5450
194091,2019,38010,38010,1104,17485,3354,14592,4664
194116,2019,26322,26322,1600,21600,4000,21600,4000
194161,2019,25500,25500,1000,10000,5115,10000,6215
194310,2019,46446,46446,800,19148,1858,20618,2608
194578,2019,53824,53824,1750,13294,1500,16502,3000
194657,2019,12450,12450,200,3000,3800,14560,3800
194666,2019,7850,7850,300,4600,3500,8000,3500
194763,2019,9800,9800,300,6000,3000,17300,5000
194824,2019,55378,55378,1250,15580,1608,.,.
194958,2019,32494,32494,1100,10898,2868,7598,3194
195003,2019,45890,45890,1098,13540,946,13540,946
195030,2019,56030,56030,1310,16470,1380,.,.
195128,2019,31883,31883,1200,12835,2675,8200,4960
195164,2019,35431,35431,800,13120,1400,13120,1700
195173,2019,26298,26298,1000,17200,3000,17200,7200
195216,2019,56765,56765,750,14630,900,6750,900
195234,2019,33386,33386,1200,12986,2100,12986,2460
195243,2019,33050,33050,1250,13650,2860,6000,2900
195304,2019,57520,57520,600,15820,800,15820,800
195438,2019,10560,10560,300,6500,3800,14560,3800
195474,2019,39030,39030,1293,15530,2347,9501,2544
195720,2019,35150,35150,1100,12650,1400,12650,1500
195809,2019,43000,43000,656,17290,2160,13750,2160
196024,2019,8560,12330,1300,12900,2200,12900,2200
196042,2019,8538,18448,1300,13318,2000,14193,3150
196060,2019,10176,27766,1000,14240,1720,9994,2120
196079,2019,10201,27791,1000,16068,1000,16068,1000
196088,2019,10524,28194,1203,14134,2805,14134,2805
196097,2019,10175,27845,900,14278,1868,14151,5336
196103,2019,9130,19040,1200,18300,1050,10180,1050
196112,2019,8503,18413,1400,13018,2000,14025,2500
196121,2019,8680,18590,1016,13774,1912,10262,2868
196130,2019,8472,18182,1038,14220,3788,14220,4278
196149,2019,8806,18716,1000,13100,2838,13100,2838
196158,2019,8717,18627,1200,12830,1222,12830,1222
196167,2019,8927,18837,1000,14018,2509,12906,2509
196176,2019,8502,18412,1500,13928,2300,13928,2300
196185,2019,8740,18650,1200,13640,2202,13640,2402
196194,2019,8717,18627,1000,14290,1500,14290,1600
196200,2019,8711,18621,900,13900,1746,9768,2026
196219,2019,8923,18833,1240,14548,3280,14548,3920
196237,2019,8368,18278,2500,11530,1960,17000,4300
196246,2019,8872,18782,1320,13720,2750,13720,2750
196291,2019,8508,18418,1500,13256,3600,13256,3600
196413,2019,53849,53849,1536,15910,1774,15910,1774
196440,2019,6150,6150,200,4400,3800,14560,3800
196592,2019,20550,20550,822,12206,4924,14938,4924
197018,2019,14000,14000,512,4000,3181,5887,6298
197045,2019,22110,22110,1400,11670,1813,12400,2951
197133,2019,58770,58770,900,14220,1350,14720,1350
197151,2019,41900,41900,1868,21200,4900,21200,4900
197197,2019,48280,48280,871,14575,2447,14575,2447
197647,2019,12100,12100,200,3800,3800,14560,3800
197674,2019,12750,12750,300,6750,3000,18000,3000
197692,2019,16160,16160,120,2100,400,.,.
197708,2019,44900,44900,1250,12500,5400,13283,5400
197735,2019,10100,10100,200,4050,3800,14560,3800
197744,2019,13450,13450,200,4150,3800,14560,3800
197869,2019,7409,22216,700,8826,2780,9508,3480
197911,2019,31732,31732,1200,10422,4400,10422,4400
198136,2019,34630,34630,1600,12190,4000,12190,4000
198215,2019,30520,30520,1400,10488,3546,9048,3546
198419,2019,58031,58031,1434,15588,1976,.,.
198464,2019,7238,23515,1490,10030,3630,10030,3630
198507,2019,3260,7260,850,8036,1350,7524,1350
198516,2019,36571,36571,900,12685,2600,12685,2600
198543,2019,5274,16882,420,9440,2387,8070,2387
198561,2019,32240,32240,1850,10360,2400,5800,2700
198598,2019,18500,18500,1400,10800,1400,10060,1400
198613,2019,38530,38530,1270,11800,1500,11800,1500
198695,2019,36268,36268,1500,14702,2250,12000,2500
198756,2019,18784,18784,1200,7100,6250,8400,6250
198808,2019,26625,26625,550,11216,5205,11216,7005
198835,2019,38000,38000,1160,12510,2850,12510,2850
198899,2019,34118,34118,1261,9878,1900,7796,1800
198950,2019,38620,38620,850,11360,1840,11360,1840
198969,2019,34522,34522,1400,12828,8158,13077,4861
199032,2019,27950,27950,1200,9085,2570,6244,2460
199069,2019,21194,21194,1350,8800,2000,6000,1800
199102,2019,6657,20167,1600,7930,2300,10284,2300
199111,2019,7231,24579,1200,9660,2464,9660,3564
199120,2019,8980,36159,972,11526,2750,11526,2750
199139,2019,6905,20339,1250,13224,3640,10985,3968
199148,2019,7403,22562,1000,9264,2270,9264,2604
199157,2019,6534,19241,1500,10227,6205,10227,6605
199184,2019,9358,25901,1305,9156,2459,9156,2459
199193,2019,9101,29220,1082,11359,2717,11359,2717
199209,2019,31650,31650,300,11150,2200,9000,2500
199218,2019,7181,21246,1126,10897,6146,10897,6146
199281,2019,3490,7490,1505,8924,3241,8208,3296
199306,2019,31060,31060,1500,11658,2000,11658,2000
199412,2019,35720,35720,1200,11222,2448,8964,3595
199607,2019,30016,30016,1280,12000,4650,.,.
199643,2019,16480,16480,1300,8514,3440,8100,4390
199698,2019,27846,27846,1000,11134,5020,6134,7020
199759,2019,10072,10072,800,6518,1565,9336,1565
199847,2019,55440,55440,1500,15018,2400,15018,2400
199865,2019,37364,37364,850,11300,2990,11300,4990
199962,2019,35290,35290,2000,10280,2800,7000,2800
199971,2019,8890,8890,800,4600,500,8998,2010
199999,2019,5941,16188,1300,10575,2696,8943,4389
200004,2019,4277,8277,1059,10725,2679,11170,2679
200059,2019,7784,11044,1260,7268,3612,7268,3612
200156,2019,22428,22428,1300,7886,3200,7886,3200
200217,2019,19074,19074,1286,7540,2600,10966,2600
200226,2019,7049,9946,1000,8015,3100,8015,3100
200253,2019,7592,7592,1100,7144,3550,7144,3550
200280,2019,9736,15895,1000,9444,3424,9444,3424
200332,2019,9754,13892,800,9078,3400,9078,3400
200466,2019,4010,4010,1200,5546,3500,7416,3500
200484,2019,17006,17006,1000,7180,3850,8300,6400
200572,2019,7707,12120,1100,6610,3636,6778,3636
200800,2019,11636,17765,1000,12296,2520,12291,3120
201061,2019,34335,34335,1500,9500,2600,7200,3100
201104,2019,21980,21980,912,10340,2596,5500,3728
201195,2019,33530,33530,1500,10110,5120,9300,5860
201371,2019,33736,33736,1400,11124,2600,6670,5400
201441,2019,11316,19305,727,9168,3976,7694,5261
201548,2019,36872,36872,1600,11264,2440,11360,5088
201645,2019,50924,50924,1200,15614,1900,15614,1900
201654,2019,31322,31322,1276,7618,2448,7618,2448
201858,2019,17638,17638,1000,8860,6040,10218,6040
201885,2019,11660,26994,1200,11668,3436,11668,4950
201964,2019,21390,21390,1000,8320,3150,7500,3150
202073,2019,42006,42006,600,15576,2498,9225,2498
202134,2019,10825,15370,800,12882,3470,12882,3470
202170,2019,36750,36750,1500,9680,3344,8596,3344
202480,2019,44100,44100,1000,14050,1750,14050,1750
202514,2019,33260,33260,1400,10540,2400,10540,3600
202763,2019,35410,35410,1310,10100,1305,6250,1305
202806,2019,9577,9577,1080,10224,4578,14914,5842
202903,2019,7150,7150,750,4250,4000,7800,4950
203085,2019,31700,31700,1500,10700,1500,5418,1500
203128,2019,37710,37710,800,10290,2367,9184,2711
203368,2019,42910,42910,1250,12232,3500,12232,3500
203517,2019,10602,19478,1200,11706,3162,11706,3162
203544,2019,13392,13392,1674,7714,4999,14233,6184
203580,2019,32322,32322,1220,10208,2960,15180,4268
203757,2019,24650,24650,1405,10590,2884,8214,2884
203775,2019,31800,31800,1300,9800,3000,7500,3700
203845,2019,36040,36040,1284,11320,1574,3932,2134
204024,2019,15911,35937,1240,14124,2530,14124,2530
204176,2019,14372,14372,1500,6600,3240,6600,3240
204185,2019,31700,31700,1100,10500,1635,3150,2470
204194,2019,30404,30404,1400,8548,3900,4500,4600
204200,2019,31200,31200,1200,9830,1000,9000,1800
204264,2019,28878,28878,1100,11590,1640,11590,1468
204486,2019,11500,11500,1800,6900,3900,6900,3900
204501,2019,56822,56822,1908,16826,1568,14826,1908
204617,2019,31680,31680,1100,11220,2092,6370,5198
204635,2019,33440,33440,1800,12040,2112,12040,2112
204680,2019,7912,28889,1082,9424,4688,9424,4688
204705,2019,7912,28889,1082,9424,4688,9424,4688
204796,2019,11084,32061,1082,12748,2998,11700,3014
204857,2019,12612,22406,962,13332,3074,13332,3074
204936,2019,32474,32474,1330,11186,2774,6974,5900
205027,2019,24182,24182,1400,10960,7000,.,.
205124,2019,13100,13100,600,3000,3500,18470,3000
205203,2019,27481,27481,1200,11166,4028,11166,5888
205443,2019,8265,14189,1250,10862,762,8360,762
205957,2019,28880,28880,1200,8680,1870,5400,2060
206048,2019,26110,26110,3000,11550,1500,11550,1500
206084,2019,10650,20010,1180,12470,4080,7320,5298
206349,2019,33440,33440,1200,11126,1800,6450,5000
206437,2019,31045,31045,1128,10900,2478,8850,2694
206491,2019,13250,13250,1200,7000,2000,6650,2000
206525,2019,40280,40280,1600,10564,1600,10564,1600
206604,2019,9578,18996,1584,11592,3042,11592,3042
206613,2019,6410,15828,1584,10632,3042,10632,3042
206622,2019,40450,40450,1300,13310,3200,13310,3200
206695,2019,9279,9639,1100,9700,3484,9700,3484
206835,2019,27996,27996,900,8470,3934,8470,3934
206862,2019,25416,25416,1360,9968,2000,5400,2000
206914,2019,6450,15870,1418,5452,2842,8312,3920
206941,2019,7753,18640,1600,8130,7118,11494,8718
207041,2019,7052,16412,1600,6848,3034,8290,7352
207157,2019,15920,15920,840,8008,4178,9173,5977
207209,2019,6421,13840,780,10446,2800,10246,2800
207263,2019,6915,15315,1380,8074,2168,6842,6358
207306,2019,8018,15136,1600,5000,4200,5000,2500
207324,2019,23850,23850,1200,8550,4555,8550,4555
207388,2019,9019,24539,1120,9150,4650,9150,4650
207403,2019,30044,30044,1300,7748,4418,7748,4418
207458,2019,32594,32594,1500,9236,2750,9236,2750
207500,2019,11763,27144,667,10994,6317,10994,6317
207582,2019,30070,30070,1920,8450,3706,9765,3840
207661,2019,7470,15810,2400,9814,2910,9954,4362
207847,2019,6750,15390,1000,6958,3000,6791,3800
207856,2019,16330,16330,1200,7100,1300,8500,2040
207865,2019,7695,14595,1218,6030,6858,5652,6858
207971,2019,42723,42723,1200,11424,5900,11032,5900
208488,2019,32230,32230,900,9630,2800,9630,2800
208646,2019,9084,21729,1335,9852,3111,9852,3111
208822,2019,37280,37280,950,11650,2050,11650,2050
209056,2019,52780,52780,1050,13008,2052,13008,2052
209241,2019,23368,23368,1000,13232,2100,13232,2100
209287,2019,27050,27050,1400,10000,5751,10000,5751
209409,2019,31410,31410,1050,9700,2250,9700,2700
209506,2019,10485,29637,1225,9756,3292,11798,3292
209542,2019,11715,31215,1200,12306,2694,12906,2694
209551,2019,12720,36615,1178,12400,2466,10312,2466
209603,2019,40375,40375,1000,13363,3090,13363,3090
209612,2019,46402,46402,1050,12905,1800,9108,1800
209807,2019,9579,28410,1263,13611,2502,13611,2502
209825,2019,47818,47818,750,13684,2434,9316,2840
210146,2019,10479,26814,999,14589,2697,10166,2697
210304,2019,18660,18660,1016,10020,2434,12234,2816
210331,2019,33040,33040,800,10616,2150,10616,2000
210401,2019,52290,52290,1012,12938,1310,12938,1310
210429,2019,9768,27678,1200,10389,2496,10260,2496
210492,2019,24471,24471,750,12240,1000,7000,1000
210739,2019,38700,38700,1466,13000,2808,9856,2304
210775,2019,36350,36350,1500,12800,2500,5100,3600
211024,2019,26082,26082,1000,6490,1700,8100,2903
211088,2019,44440,44440,1500,13900,1100,19498,1100
211158,2019,10958,22782,1200,10468,3370,8996,3370
211273,2019,54440,54440,1000,17100,1000,.,.
211291,2019,58196,58196,900,14174,2130,14174,2130
211352,2019,32845,32845,1200,12500,1700,10000,1700
211361,2019,11108,15726,1000,10186,4924,10794,4924
211431,2019,30528,30528,1400,11902,2082,11902,2082
211440,2019,57119,57119,1000,14972,1400,14162,1400
211468,2019,40374,40374,2000,11891,850,11891,500
211477,2019,18714,18714,1500,7416,1200,5750,1200
211556,2019,38738,38738,1000,11868,2000,11862,3500
211583,2019,37200,37200,1298,11000,6274,10524,6274
211644,2019,11199,16078,1240,12668,3270,12668,3270
211893,2019,2900,2900,3740,14560,2892,16524,5728
211981,2019,40620,40620,1000,14620,1800,14620,1800
212054,2019,54516,54516,1700,14241,1200,14241,1200
212106,2019,39992,39992,1400,13088,2200,13088,2200
212115,2019,11476,24482,1364,11760,2338,8179,3252
212133,2019,33854,33854,1326,11536,4041,9180,1467
212160,2019,10574,15002,1300,9750,3300,11540,3300
212197,2019,32000,32000,1100,11710,1050,7345,1050
212601,2019,33226,33226,1112,13530,2620,13530,2620
212656,2019,28190,28190,1100,10530,1150,4000,1150
212832,2019,34580,34580,1300,12850,2780,7184,6370
212984,2019,31040,31040,1112,14500,932,10272,1368
213011,2019,27350,27350,2166,12620,3734,12620,3874
213020,2019,13354,19107,1100,12616,2080,12616,2080
213251,2019,47075,47075,1000,12800,1250,12800,1250
213303,2019,26720,26720,200,11900,3150,8000,4850
213321,2019,38724,38724,1300,13464,2686,8352,3594
213349,2019,11058,15166,1440,11626,4290,11626,4290
213358,2019,29464,29464,1200,11910,2430,8100,3230
213367,2019,31650,31650,1000,15150,1000,7500,1000
213400,2019,26170,26170,1000,9000,2350,7000,2350
213507,2019,44910,44910,1200,12200,2482,7500,3082
213543,2019,55240,55240,1000,14160,1065,14160,1065
213598,2019,11266,17468,1597,9828,3317,9828,4415
213613,2019,10878,20702,1803,10197,4496,10197,5624
213774,2019,18022,18022,1250,7962,3625,7620,4990
213783,2019,10596,13162,2000,10148,2756,9308,2596
213826,2019,35904,35904,1250,14158,1800,10000,2000
213987,2019,40170,40170,1200,12880,2061,10330,2261
213996,2019,36120,36120,1280,10580,2400,10580,3800
214041,2019,12250,22220,1000,14106,2550,14009,2810
214069,2019,34560,34560,1250,14220,1000,8530,1000
214148,2019,43082,43082,2000,16188,1304,14188,2000
214157,2019,45312,45312,1200,14602,1950,9700,2800
214166,2019,23680,23680,2500,10966,3000,10000,3000
214272,2019,32960,32960,1600,13680,2400,15096,2900
214591,2019,15206,24916,1840,11884,4788,11884,4788
214689,2019,15206,24916,1840,11884,4788,11884,4788
214698,2019,13710,22302,1840,11884,4788,11884,4788
214704,2019,15206,24916,1840,11884,4788,11884,4788
214713,2019,15206,24916,1840,11884,4788,11884,4788
214731,2019,14476,23466,1840,11884,4788,11884,4788
214740,2019,13710,22302,1840,.,.,11884,4788
214759,2019,13710,22302,1840,.,.,11884,4788
214768,2019,14476,23466,1840,11884,4788,11884,4788
214777,2019,18450,35514,1840,11884,4788,11884,4788
214786,2019,13710,22302,1840,11884,4788,11884,4788
214795,2019,13710,22302,1840,11884,4788,11884,4788
214801,2019,14532,23720,1840,11884,4788,11884,4788
214810,2019,14476,23466,1840,11884,4788,11884,4788
214971,2019,40376,40376,1612,16480,3440,13500,6700
215062,2019,57770,57770,1358,16190,1946,14406,1946
215105,2019,46680,46680,4014,16958,2520,14220,2520
215114,2019,28918,28918,1060,10706,2010,10320,2010
215132,2019,25000,25000,1050,17166,3300,17166,3300
215293,2019,19718,33746,755,11250,2686,11814,2686
215442,2019,32750,32750,1200,11540,2180,3150,1980
215691,2019,20500,20500,1500,12820,1518,12820,1518
215743,2019,38170,38170,2000,12948,3000,12948,6000
215770,2019,46550,46550,893,14840,1347,14840,1347
215798,2019,36510,36510,1350,12161,1800,12161,1800
215929,2019,45790,45790,1300,15310,1872,10200,1872
215947,2019,36856,36856,1200,12212,2500,9706,3000
216010,2019,13544,21586,1200,12120,3750,10260,3750
216038,2019,10507,14615,1624,10446,2404,8868,3782
216047,2019,21913,21913,1250,14111,4050,6500,1000
216278,2019,49180,49180,1200,13140,1480,13140,2120
216339,2019,16970,29882,1479,14484,2438,14484,2438
216366,2019,41866,41866,1600,13869,4443,13869,4717
216542,2019,22000,22000,1500,9130,3060,8100,3060
216597,2019,55280,55280,1100,14444,2300,14444,2300
216667,2019,49338,49338,800,12504,900,12504,900
216694,2019,25570,25570,1500,10520,910,7620,1310
